state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-17,Parts per million,None,24,100.0,Y,0.023667,0.034,14,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-17,Parts per million,None,24,100.0,Y,0.02175,0.031,9,29.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-17,Parts per million,None,24,100.0,Y,0.02175,0.031,9,29.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-17,Parts per million,None,17,100.0,Y,0.020588,0.031,9,29.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-18,Parts per million,None,24,100.0,Y,0.022792,0.029,9,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-18,Parts per million,None,24,100.0,Y,0.023125,0.027,6,25.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-18,Parts per million,None,24,100.0,Y,0.023125,0.027,6,25.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-18,Parts per million,None,17,100.0,Y,0.023471,0.027,7,25.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-19,Parts per million,None,24,100.0,Y,0.022542,0.031,10,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-19,Parts per million,None,24,100.0,Y,0.022375,0.029,9,27.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-19,Parts per million,None,24,100.0,Y,0.022375,0.029,9,27.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-19,Parts per million,None,17,100.0,Y,0.024118,0.029,9,27.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-20,Parts per million,None,24,100.0,Y,0.027375,0.039,15,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-20,Parts per million,None,24,100.0,Y,0.027458,0.035,10,32.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-20,Parts per million,None,24,100.0,Y,0.027458,0.035,10,32.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-20,Parts per million,None,17,100.0,Y,0.028824,0.035,10,32.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-21,Parts per million,None,24,100.0,Y,0.027667,0.036,12,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-21,Parts per million,None,24,100.0,Y,0.026958,0.033,9,31.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-21,Parts per million,None,24,100.0,Y,0.026958,0.033,9,31.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-21,Parts per million,None,17,100.0,Y,0.028176,0.033,9,31.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-22,Parts per million,None,23,96.0,Y,0.016087,0.03,12,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-22,Parts per million,None,24,100.0,Y,0.012917,0.024,9,22.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-22,Parts per million,None,24,100.0,Y,0.012917,0.024,9,22.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-22,Parts per million,None,17,100.0,Y,0.012176,0.024,9,22.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-23,Parts per million,None,24,100.0,Y,0.007292,0.017,14,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-23,Parts per million,None,24,100.0,Y,0.00675,0.013,13,12.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-23,Parts per million,None,24,100.0,Y,0.00675,0.013,13,12.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-23,Parts per million,None,17,100.0,Y,0.008,0.013,13,12.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-24,Parts per million,None,24,100.0,Y,0.015583,0.029,19,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-24,Parts per million,None,24,100.0,Y,0.018708,0.028,18,26.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-24,Parts per million,None,24,100.0,Y,0.018708,0.028,18,26.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-24,Parts per million,None,17,100.0,Y,0.023706,0.028,18,26.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-25,Parts per million,None,24,100.0,Y,0.022625,0.029,0,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-25,Parts per million,None,24,100.0,Y,0.020625,0.026,0,24.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-25,Parts per million,None,24,100.0,Y,0.020625,0.026,0,24.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-25,Parts per million,None,17,100.0,Y,0.019176,0.024,7,22.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-26,Parts per million,None,24,100.0,Y,0.02025,0.028,11,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-26,Parts per million,None,24,100.0,Y,0.018833,0.026,10,24.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-26,Parts per million,None,24,100.0,Y,0.018833,0.026,10,24.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-26,Parts per million,None,17,100.0,Y,0.020882,0.026,10,24.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-27,Parts per million,None,24,100.0,Y,0.02025,0.033,11,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-27,Parts per million,None,24,100.0,Y,0.0215,0.029,11,27.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-27,Parts per million,None,24,100.0,Y,0.0215,0.029,11,27.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-27,Parts per million,None,17,100.0,Y,0.024824,0.029,11,27.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-28,Parts per million,None,23,96.0,Y,0.024348,0.029,17,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-28,Parts per million,None,24,100.0,Y,0.024,0.027,10,25.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-28,Parts per million,None,24,100.0,Y,0.024,0.027,10,25.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-28,Parts per million,None,17,100.0,Y,0.025059,0.027,10,25.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-29,Parts per million,None,24,100.0,Y,0.021833,0.033,15,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-29,Parts per million,None,24,100.0,Y,0.018583,0.03,9,28.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-29,Parts per million,None,24,100.0,Y,0.018583,0.03,9,28.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-29,Parts per million,None,17,100.0,Y,0.016353,0.03,9,28.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-30,Parts per million,None,24,100.0,Y,0.01325,0.028,14,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-30,Parts per million,None,24,100.0,Y,0.012833,0.023,10,21.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-30,Parts per million,None,24,100.0,Y,0.012833,0.023,10,21.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-01-30,Parts per million,None,17,100.0,Y,0.015,0.023,10,21.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-01-31,Parts per million,None,24,100.0,Y,0.010875,0.028,12,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-01-31,Parts per million,None,24,100.0,Y,0.010458,0.022,10,20.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-01-31,Parts per million,None,24,100.0,Y,0.010458,0.022,10,20.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
